trades,final_equity,total_return,cagr,max_drawdown,sharpe,sortino,calmar,win_rate,profit_factor,avg_r,expectancy_r,best_r,worst_r,total_fees,total_funding,avg_bars_held,liquidations,exposure,tf,entry_window,atr_stop_mult,trail_mult,regime_ema,vol_target,_risk,_lev
139,89390.06730683337,7.939006730683337,0.27827370210003277,-0.22136533169881964,1.2082466122620141,0.8219138506847191,1.2570789651861127,0.30935251798561153,1.935861079271687,0.9686379583178609,0.9686379583178609,31.65830951350763,-1.2131862899729149,5819.916100785132,13255.425306904854,36.17985611510792,0,0.25738267055632325,4h,55,2.0,5.0,200,0.0,0.02,3.0
243,131300.13879334048,12.130013879334047,0.3345630737873122,-0.2667658618697346,1.2412980594127274,1.039452870547383,1.2541450073198792,0.40329218106995884,1.594213860174672,0.3925128896442597,0.3925128896442597,14.475580527053573,-1.198177506005811,15277.356487658537,16444.933396003886,26.31687242798354,0,0.3272941296893393,4h,20,2.5,3.5,100,0.6,0.02,3.0
149,194682.69984694058,18.468269984694057,0.39480133944336315,-0.3181849280958529,1.2032961159638191,0.8434809726535358,1.2407920821580511,0.30201342281879195,1.7638038964494085,0.905730229891844,0.905730229891844,31.658309513507632,-1.213186289972915,19005.2256857474,34325.50050541232,36.50335570469799,0,0.2783663442346077,4h,55,2.0,5.0,0,0.6,0.02,3.0
262,343753.9711246458,33.375397112464576,0.48657922958455435,-0.3922459020624797,1.20989354506009,1.0830168051632074,1.2404953806427492,0.2633587786259542,1.394109832928315,0.584400800678325,0.584400800678325,34.0499904362124,-1.3296314926900479,55525.5007745677,77793.18676575937,33.48091603053435,0,0.44894825733149085,4h,10,2.0,5.0,100,0.6,0.02,3.0
193,157265.724216592,14.7265724216592,0.3618302161880804,-0.2918465266540194,1.252250418569043,0.8989641222645516,1.2397962049999858,0.3626943005181347,1.6855183550832593,0.5676940592409879,0.5676940592409879,17.99174956742042,-1.290030037478228,18002.965676039137,19887.37439582173,23.979274611398964,0,0.2368596141051231,4h,30,2.0,3.5,200,0.6,0.02,3.0
215,138639.698842454,12.8639698842454,0.3427241136179373,-0.2823918797312902,1.281782851676705,1.079429875992898,1.21364719815618,0.2744186046511628,1.6705079465899144,0.7582143884016055,0.7582143884016055,30.0352654971837,-1.2964813488649076,12825.849749062349,23935.364715016567,35.269767441860466,0,0.38809560366446594,4h,20,2.0,5.0,100,0.0,0.02,3.0
151,177337.3992271999,16.73373992271999,0.3802887359793399,-0.3179714415331751,1.2298317475941327,0.9037589911182685,1.195983935367551,0.3509933774834437,1.7054934745053112,0.8287186676855034,0.8287186676855034,25.471253198355353,-1.1621579872395253,15489.75016735524,31285.051467461082,41.0728476821192,0,0.3174164491529761,4h,30,2.5,5.0,200,0.6,0.02,3.0
140,59511.36157022786,4.951136157022786,0.22129305081910866,-0.18557450539270462,1.1251832871846135,0.8130853233263428,1.1924754984571724,0.32857142857142857,1.8588895025711825,0.7690456752755636,0.7690456752755636,25.471253198355353,-1.3621046275079178,3232.1547432251705,8588.915662172585,41.65714285714286,0,0.2984799631506218,4h,55,2.5,5.0,0,0.0,0.02,3.0
162,60424.09611245676,5.042409611245676,0.22337834553103342,-0.18833396548180947,1.2287472051364943,0.989236387304927,1.1860757296729292,0.3395061728395062,1.8517085531070285,0.6493434206833406,0.6493434206833406,21.307148175055637,-1.1655504990466297,3210.9305018821506,8495.748071035116,45.32716049382716,0,0.3758124776088848,4h,20,3.0,5.0,200,0.0,0.02,3.0
223,325402.01230491523,31.540201230491526,0.4774656462290854,-0.40822976263400595,1.229927412212584,1.0242394312869159,1.1696002837920274,0.27802690582959644,1.4390077808365844,0.6780537832881612,0.6780537832881612,30.0352654971837,-1.3296314926900479,49911.60864546783,72050.01441096293,34.53363228699551,0,0.39413480730846,4h,10,2.0,5.0,200,0.6,0.02,3.0
